# Model Order,Train MSE,Test MSE
1.000000000000000000e+00,5.921757698059082031e+00
2.000000000000000000e+00,5.284287452697753906e+00
3.000000000000000000e+00,4.769208431243896484e+00
4.000000000000000000e+00,4.389369487762451172e+00
5.000000000000000000e+00,4.006721496582031250e+00
6.000000000000000000e+00,3.561705350875854492e+00
7.000000000000000000e+00,3.082864999771118164e+00
8.000000000000000000e+00,2.678509235382080078e+00
9.000000000000000000e+00,2.229712486267089844e+00
1.000000000000000000e+01,1.963764786720275879e+00
1.100000000000000000e+01,1.754996538162231445e+00
1.200000000000000000e+01,1.672810792922973633e+00
1.300000000000000000e+01,1.591258645057678223e+00
1.400000000000000000e+01,1.522099971771240234e+00
1.500000000000000000e+01,1.480360269546508789e+00
1.600000000000000000e+01,1.413295030593872070e+00
1.700000000000000000e+01,1.381982803344726562e+00
1.800000000000000000e+01,1.292153596878051758e+00
1.900000000000000000e+01,1.222940683364868164e+00
2.000000000000000000e+01,1.173126697540283203e+00
2.100000000000000000e+01,1.191108942031860352e+00
2.200000000000000000e+01,1.080636739730834961e+00
2.300000000000000000e+01,1.037420511245727539e+00
2.400000000000000000e+01,9.783145189285278320e-01
2.500000000000000000e+01,9.398251771926879883e-01
2.600000000000000000e+01,8.971376419067382812e-01
2.700000000000000000e+01,8.593730926513671875e-01
2.800000000000000000e+01,8.142049908638000488e-01
2.900000000000000000e+01,8.112371563911437988e-01
3.000000000000000000e+01,7.814382910728454590e-01
3.100000000000000000e+01,7.237826585769653320e-01
3.200000000000000000e+01,7.062824964523315430e-01
3.300000000000000000e+01,6.748977899551391602e-01
3.400000000000000000e+01,6.512627601623535156e-01
3.500000000000000000e+01,6.395813822746276855e-01
3.600000000000000000e+01,6.599464416503906250e-01
3.700000000000000000e+01,5.907078385353088379e-01
3.800000000000000000e+01,6.008199453353881836e-01
3.900000000000000000e+01,5.593396425247192383e-01
4.000000000000000000e+01,5.385367274284362793e-01
4.100000000000000000e+01,5.163279175758361816e-01
4.200000000000000000e+01,4.928499758243560791e-01
4.300000000000000000e+01,5.034497380256652832e-01
4.400000000000000000e+01,5.027745962142944336e-01
4.500000000000000000e+01,4.612637460231781006e-01
4.600000000000000000e+01,4.682493209838867188e-01
4.700000000000000000e+01,4.408363401889801025e-01
4.800000000000000000e+01,4.613420963287353516e-01
4.900000000000000000e+01,4.008223414421081543e-01
5.000000000000000000e+01,3.705113530158996582e-01
5.100000000000000000e+01,3.617787361145019531e-01
5.200000000000000000e+01,3.665586709976196289e-01
5.300000000000000000e+01,4.141095578670501709e-01
5.400000000000000000e+01,3.737468123435974121e-01
5.500000000000000000e+01,3.064487576484680176e-01
5.600000000000000000e+01,3.016636669635772705e-01
5.700000000000000000e+01,2.978877425193786621e-01
5.800000000000000000e+01,2.710559964179992676e-01
5.900000000000000000e+01,2.674948573112487793e-01
6.000000000000000000e+01,2.599355578422546387e-01
6.100000000000000000e+01,2.461236268281936646e-01
6.200000000000000000e+01,2.377660274505615234e-01
6.300000000000000000e+01,2.811411023139953613e-01
6.400000000000000000e+01,2.317892014980316162e-01
6.500000000000000000e+01,2.248845547437667847e-01
6.600000000000000000e+01,2.136927843093872070e-01
6.700000000000000000e+01,2.053958624601364136e-01
6.800000000000000000e+01,1.962874978780746460e-01
6.900000000000000000e+01,2.588380873203277588e-01
7.000000000000000000e+01,2.165702283382415771e-01
7.100000000000000000e+01,2.309042960405349731e-01
7.200000000000000000e+01,2.270730733871459961e-01
7.300000000000000000e+01,2.047299444675445557e-01
7.400000000000000000e+01,1.790055483579635620e-01
7.500000000000000000e+01,1.806523948907852173e-01
7.600000000000000000e+01,1.793645322322845459e-01
7.700000000000000000e+01,1.720916926860809326e-01
7.800000000000000000e+01,1.795841902494430542e-01
7.900000000000000000e+01,2.048900872468948364e-01
8.000000000000000000e+01,1.695419102907180786e-01
8.100000000000000000e+01,2.115475237369537354e-01
8.200000000000000000e+01,2.314524650573730469e-01
8.300000000000000000e+01,1.809717416763305664e-01
8.400000000000000000e+01,1.597554981708526611e-01
8.500000000000000000e+01,1.693412065505981445e-01
8.600000000000000000e+01,1.681931316852569580e-01
8.700000000000000000e+01,1.632041633129119873e-01
8.800000000000000000e+01,1.620096266269683838e-01
8.900000000000000000e+01,1.641288995742797852e-01
9.000000000000000000e+01,1.618173420429229736e-01
9.100000000000000000e+01,1.556069254875183105e-01
9.200000000000000000e+01,1.567818671464920044e-01
9.300000000000000000e+01,1.621197909116744995e-01
9.400000000000000000e+01,1.535765230655670166e-01
9.500000000000000000e+01,1.600720435380935669e-01
9.600000000000000000e+01,1.670011878013610840e-01
9.700000000000000000e+01,1.726108640432357788e-01
9.800000000000000000e+01,1.775835901498794556e-01
9.900000000000000000e+01,1.822838485240936279e-01
1.000000000000000000e+02,1.742831021547317505e-01
1.010000000000000000e+02,1.639411896467208862e-01
1.020000000000000000e+02,1.579277068376541138e-01
1.030000000000000000e+02,1.668882071971893311e-01
1.040000000000000000e+02,1.558761000633239746e-01
1.050000000000000000e+02,1.600345820188522339e-01
1.060000000000000000e+02,1.714521348476409912e-01
1.070000000000000000e+02,1.711536347866058350e-01
1.080000000000000000e+02,1.652614325284957886e-01
1.090000000000000000e+02,1.523418128490447998e-01
1.100000000000000000e+02,1.702156960964202881e-01
1.110000000000000000e+02,1.544471383094787598e-01
1.120000000000000000e+02,1.525192558765411377e-01
1.130000000000000000e+02,1.526809036731719971e-01
1.140000000000000000e+02,1.684647202491760254e-01
1.150000000000000000e+02,1.544187068939208984e-01
1.160000000000000000e+02,1.546999961137771606e-01
1.170000000000000000e+02,1.528844088315963745e-01
1.180000000000000000e+02,1.513158380985260010e-01
1.190000000000000000e+02,1.537517011165618896e-01
1.200000000000000000e+02,1.515291035175323486e-01
1.210000000000000000e+02,1.559445410966873169e-01
1.220000000000000000e+02,1.522311270236968994e-01
1.230000000000000000e+02,1.506464481353759766e-01
1.240000000000000000e+02,1.522186696529388428e-01
1.250000000000000000e+02,1.672628670930862427e-01
1.260000000000000000e+02,1.524356901645660400e-01
1.270000000000000000e+02,1.524918973445892334e-01
1.280000000000000000e+02,1.520052254199981689e-01
1.290000000000000000e+02,1.709273457527160645e-01
1.300000000000000000e+02,1.717294156551361084e-01
1.310000000000000000e+02,1.622852534055709839e-01
1.320000000000000000e+02,1.809074282646179199e-01
1.330000000000000000e+02,2.003548592329025269e-01
1.340000000000000000e+02,1.576033383607864380e-01
1.350000000000000000e+02,1.507182121276855469e-01
1.360000000000000000e+02,1.635780036449432373e-01
1.370000000000000000e+02,1.543316394090652466e-01
1.380000000000000000e+02,1.574092954397201538e-01
1.390000000000000000e+02,1.495446115732192993e-01
1.400000000000000000e+02,1.596168428659439087e-01
1.410000000000000000e+02,1.579697430133819580e-01
1.420000000000000000e+02,1.516885757446289062e-01
1.430000000000000000e+02,1.654006093740463257e-01
1.440000000000000000e+02,1.551595926284790039e-01
1.450000000000000000e+02,1.498686969280242920e-01
1.460000000000000000e+02,1.506792753934860229e-01
1.470000000000000000e+02,1.488376706838607788e-01
1.480000000000000000e+02,1.591415703296661377e-01
1.490000000000000000e+02,1.591518968343734741e-01
1.500000000000000000e+02,1.625669896602630615e-01
1.510000000000000000e+02,1.557881087064743042e-01
1.520000000000000000e+02,1.651149988174438477e-01
1.530000000000000000e+02,1.552634537220001221e-01
1.540000000000000000e+02,1.545861959457397461e-01
1.550000000000000000e+02,1.547531187534332275e-01
1.560000000000000000e+02,1.585663855075836182e-01
1.570000000000000000e+02,1.609095185995101929e-01
1.580000000000000000e+02,1.506527662277221680e-01
1.590000000000000000e+02,1.595870107412338257e-01
1.600000000000000000e+02,1.696658134460449219e-01
1.610000000000000000e+02,1.562588959932327271e-01
1.620000000000000000e+02,1.662163585424423218e-01
1.630000000000000000e+02,1.644357740879058838e-01
1.640000000000000000e+02,2.006688117980957031e-01
1.650000000000000000e+02,1.510030925273895264e-01
1.660000000000000000e+02,1.548171639442443848e-01
1.670000000000000000e+02,1.605908274650573730e-01
1.680000000000000000e+02,1.687146574258804321e-01
1.690000000000000000e+02,1.654045879840850830e-01
1.700000000000000000e+02,1.528879404067993164e-01
1.710000000000000000e+02,1.551079154014587402e-01
1.720000000000000000e+02,1.584047377109527588e-01
1.730000000000000000e+02,1.534928828477859497e-01
1.740000000000000000e+02,1.535583287477493286e-01
1.750000000000000000e+02,1.524462103843688965e-01
1.760000000000000000e+02,1.606411784887313843e-01
1.770000000000000000e+02,1.900983899831771851e-01
1.780000000000000000e+02,1.788369119167327881e-01
1.790000000000000000e+02,1.511358767747879028e-01
1.800000000000000000e+02,1.710153371095657349e-01
1.810000000000000000e+02,1.608768850564956665e-01
1.820000000000000000e+02,1.487310826778411865e-01
1.830000000000000000e+02,1.505239456892013550e-01
1.840000000000000000e+02,1.483248770236968994e-01
1.850000000000000000e+02,1.501825451850891113e-01
1.860000000000000000e+02,1.499283015727996826e-01
1.870000000000000000e+02,1.578170657157897949e-01
1.880000000000000000e+02,1.473709642887115479e-01
1.890000000000000000e+02,1.498071551322937012e-01
1.900000000000000000e+02,1.495605409145355225e-01
1.910000000000000000e+02,1.463799774646759033e-01
1.920000000000000000e+02,1.519443541765213013e-01
1.930000000000000000e+02,1.510758101940155029e-01
1.940000000000000000e+02,1.468987166881561279e-01
1.950000000000000000e+02,1.482386142015457153e-01
1.960000000000000000e+02,1.463355273008346558e-01
1.970000000000000000e+02,1.477150917053222656e-01
1.980000000000000000e+02,1.723585128784179688e-01
1.990000000000000000e+02,1.869579851627349854e-01
2.000000000000000000e+02,2.398913204669952393e-01
2.010000000000000000e+02,1.978571116924285889e-01
2.020000000000000000e+02,1.709832698106765747e-01
2.030000000000000000e+02,2.000213116407394409e-01
2.040000000000000000e+02,1.601992696523666382e-01
2.050000000000000000e+02,1.695169508457183838e-01
2.060000000000000000e+02,1.500310301780700684e-01
2.070000000000000000e+02,1.524506062269210815e-01
2.080000000000000000e+02,1.542930454015731812e-01
2.090000000000000000e+02,1.522661447525024414e-01
2.100000000000000000e+02,1.515714228153228760e-01
2.110000000000000000e+02,1.537583619356155396e-01
2.120000000000000000e+02,1.764908432960510254e-01
2.130000000000000000e+02,1.487704664468765259e-01
2.140000000000000000e+02,1.568724960088729858e-01
2.150000000000000000e+02,1.647215932607650757e-01
2.160000000000000000e+02,1.769094616174697876e-01
2.170000000000000000e+02,1.744012832641601562e-01
2.180000000000000000e+02,1.584461182355880737e-01
2.190000000000000000e+02,1.570983529090881348e-01
2.200000000000000000e+02,1.473715603351593018e-01
2.210000000000000000e+02,1.522087603807449341e-01
2.220000000000000000e+02,1.469622999429702759e-01
2.230000000000000000e+02,1.457532346248626709e-01
2.240000000000000000e+02,1.527677774429321289e-01
2.250000000000000000e+02,1.742405593395233154e-01
2.260000000000000000e+02,1.507701873779296875e-01
2.270000000000000000e+02,1.477081477642059326e-01
2.280000000000000000e+02,1.474555581808090210e-01
2.290000000000000000e+02,1.476181149482727051e-01
2.300000000000000000e+02,1.558816432952880859e-01
2.310000000000000000e+02,1.597864925861358643e-01
2.320000000000000000e+02,1.480884104967117310e-01
2.330000000000000000e+02,1.522523611783981323e-01
2.340000000000000000e+02,1.548278033733367920e-01
2.350000000000000000e+02,1.617266088724136353e-01
2.360000000000000000e+02,1.646006256341934204e-01
2.370000000000000000e+02,1.776458919048309326e-01
2.380000000000000000e+02,1.567988991737365723e-01
2.390000000000000000e+02,1.527378559112548828e-01
2.400000000000000000e+02,1.588288992643356323e-01
2.410000000000000000e+02,1.465233713388442993e-01
2.420000000000000000e+02,1.501084864139556885e-01
2.430000000000000000e+02,1.619753390550613403e-01
2.440000000000000000e+02,1.583090722560882568e-01
2.450000000000000000e+02,1.462398916482925415e-01
2.460000000000000000e+02,1.478971242904663086e-01
2.470000000000000000e+02,1.460334211587905884e-01
2.480000000000000000e+02,1.459604054689407349e-01
2.490000000000000000e+02,1.553738862276077271e-01
2.500000000000000000e+02,1.578709930181503296e-01
2.510000000000000000e+02,1.486758887767791748e-01
2.520000000000000000e+02,1.479446142911911011e-01
2.530000000000000000e+02,1.478959619998931885e-01
2.540000000000000000e+02,1.477658003568649292e-01
2.550000000000000000e+02,1.528264582157135010e-01
2.560000000000000000e+02,1.542268693447113037e-01
2.570000000000000000e+02,1.517448574304580688e-01
2.580000000000000000e+02,1.469301432371139526e-01
2.590000000000000000e+02,1.543209999799728394e-01
2.600000000000000000e+02,1.594403386116027832e-01
2.610000000000000000e+02,1.590093672275543213e-01
2.620000000000000000e+02,1.505152434110641479e-01
2.630000000000000000e+02,1.531431376934051514e-01
2.640000000000000000e+02,1.582286357879638672e-01
2.650000000000000000e+02,1.609784066677093506e-01
2.660000000000000000e+02,1.461912095546722412e-01
2.670000000000000000e+02,1.536365151405334473e-01
2.680000000000000000e+02,1.461730450391769409e-01
2.690000000000000000e+02,1.495268642902374268e-01
2.700000000000000000e+02,1.483825296163558960e-01
2.710000000000000000e+02,1.544738560914993286e-01
2.720000000000000000e+02,1.787888109683990479e-01
2.730000000000000000e+02,1.467807143926620483e-01
2.740000000000000000e+02,1.575812250375747681e-01
2.750000000000000000e+02,1.831487417221069336e-01
2.760000000000000000e+02,1.695014834403991699e-01
2.770000000000000000e+02,1.468809396028518677e-01
2.780000000000000000e+02,1.465814411640167236e-01
2.790000000000000000e+02,1.493614464998245239e-01
2.800000000000000000e+02,1.446402370929718018e-01
2.810000000000000000e+02,1.463174372911453247e-01
2.820000000000000000e+02,1.506387740373611450e-01
2.830000000000000000e+02,1.575444042682647705e-01
2.840000000000000000e+02,1.536202430725097656e-01
2.850000000000000000e+02,1.559696495532989502e-01
2.860000000000000000e+02,1.494109779596328735e-01
2.870000000000000000e+02,1.602568328380584717e-01
2.880000000000000000e+02,1.586122363805770874e-01
2.890000000000000000e+02,1.793389618396759033e-01
2.900000000000000000e+02,1.674073934555053711e-01
2.910000000000000000e+02,1.805835068225860596e-01
2.920000000000000000e+02,1.634848415851593018e-01
2.930000000000000000e+02,1.487303525209426880e-01
2.940000000000000000e+02,1.530969440937042236e-01
2.950000000000000000e+02,1.601384580135345459e-01
2.960000000000000000e+02,1.657975167036056519e-01
2.970000000000000000e+02,1.533403098583221436e-01
2.980000000000000000e+02,1.499075889587402344e-01
2.990000000000000000e+02,1.492093354463577271e-01
3.000000000000000000e+02,1.452808380126953125e-01
