x,Train,Test
3.213213443756103516e+00,2.679240835663414001e+07,9.797623668183665723e+04
3.233233451843261719e+00,2.852865225498580933e+07,1.025414690728166606e+05
3.253253459930419922e+00,3.036300784725379944e+07,1.072821784763376927e+05
3.273273468017578125e+00,3.230017968430328369e+07,1.122036421709228307e+05
3.293293476104736328e+00,3.434505489832115173e+07,1.173112478659638437e+05
3.313313484191894531e+00,3.650270837260818481e+07,1.226104946778344456e+05
3.333333492279052734e+00,3.877840798324012756e+07,1.281069940794761060e+05
3.353353500366210938e+00,4.117761991092872620e+07,1.338064708223375492e+05
3.373373508453369141e+00,4.370601402118301392e+07,1.397147638295568759e+05
3.393393754959106445e+00,4.636950185818290710e+07,1.458379012817498296e+05
3.413413763046264648e+00,4.917411368434524536e+07,1.521818072258711327e+05
3.433433771133422852e+00,5.212619425915145874e+07,1.587527397848850815e+05
3.453453779220581055e+00,5.523228328641700745e+07,1.655570028869662201e+05
3.473473787307739258e+00,5.849915200695037842e+07,1.726010186266475357e+05
3.493493795394897461e+00,6.193380894278907776e+07,1.798913279614197090e+05
3.513513803482055664e+00,6.554350569321060181e+07,1.874345913714973722e+05
3.533533811569213867e+00,6.933574277976989746e+07,1.952375894815608626e+05
3.553553819656372070e+00,7.331827553728103638e+07,2.033072236432915088e+05
3.573573827743530273e+00,7.749912004762458801e+07,2.116505164775059093e+05
3.593593835830688477e+00,8.188655911314201355e+07,2.202746123746940866e+05
3.613613843917846680e+00,8.648914826618003845e+07,2.291867779527605744e+05
3.633633852005004883e+00,9.131572181125450134e+07,2.383944024707615608e+05
3.653653860092163086e+00,9.637539889621543884e+07,2.479049981974414550e+05
3.673673868179321289e+00,1.016775896085224152e+08,2.577262007333516376e+05
3.693693876266479492e+00,1.072320010927543640e+08,2.678657692853490589e+05
3.713713884353637695e+00,1.130486436852989197e+08,2.783315868922640802e+05
3.733733892440795898e+00,1.191378370618839264e+08,2.891316606005316135e+05
3.753753900527954102e+00,1.255102163938369751e+08,3.002741215885760030e+05
3.773773908615112305e+00,1.321767385083427429e+08,3.117672252387448680e+05
3.793793916702270508e+00,1.391486880482978821e+08,3.236193511555918958e+05
3.813814163208007812e+00,1.464377723666725159e+08,3.358391508759193821e+05
3.833834171295166016e+00,1.540557767026519775e+08,3.484349613212130498e+05
3.853854179382324219e+00,1.620150909261817932e+08,3.614156776379449293e+05
3.873874187469482422e+00,1.703283723671894073e+08,3.747901753888820531e+05
3.893894195556640625e+00,1.790086367928733826e+08,3.885674536038310034e+05
3.913914203643798828e+00,1.880692644605216980e+08,4.027566344510071212e+05
3.933934211730957031e+00,1.975240061341228485e+08,4.173669628464819398e+05
3.953954219818115234e+00,2.073869890588912964e+08,4.324078060005509760e+05
3.973974227905273438e+00,2.176727228881149292e+08,4.478886528998841532e+05
3.993994235992431641e+00,2.283961055564422607e+08,4.638191137243304402e+05
4.014014244079589844e+00,2.395724290936088562e+08,4.802089191972534172e+05
4.034034252166748047e+00,2.512173853725280762e+08,4.970679198682974093e+05
4.054054260253906250e+00,2.633470717855644226e+08,5.144060853274926776e+05
4.074074268341064453e+00,2.759779968426856995e+08,5.322335033496232936e+05
4.094094276428222656e+00,2.891270856850814819e+08,5.505603789677931927e+05
4.114114284515380859e+00,3.028116855077209473e+08,5.693970334751536138e+05
4.134134292602539062e+00,3.170495708843345642e+08,5.887539033537658397e+05
4.154154300689697266e+00,3.318589489880065918e+08,6.086415391295836307e+05
4.174174308776855469e+00,3.472584647007331848e+08,6.290706041525804903e+05
4.194194316864013672e+00,3.632672056049232483e+08,6.500518733010475989e+05
4.214214324951171875e+00,3.799047068500595093e+08,6.715962316091204993e+05
4.234234333038330078e+00,3.971909558873748779e+08,6.937146728166129906e+05
4.254254341125488281e+00,4.151463970654792786e+08,7.164182978402611334e+05
4.274274349212646484e+00,4.337919360798301697e+08,7.397183131655042525e+05
4.294294357299804688e+00,4.531489442687530518e+08,7.636260291579565965e+05
4.314314365386962891e+00,4.732392627486991882e+08,7.881528582937465981e+05
4.334334373474121094e+00,4.940852063815383911e+08,8.133103133079402614e+05
4.354354381561279297e+00,5.157095675663909912e+08,8.391100052602773067e+05
4.374374389648437500e+00,5.381356198485641479e+08,8.655636415174901485e+05
4.394394397735595703e+00,5.613871213381958008e+08,8.926830236515125725e+05
4.414414405822753906e+00,5.854883179310913086e+08,9.204800452528926544e+05
4.434434413909912109e+00,6.104639463242149353e+08,9.489666896587915253e+05
4.454454898834228516e+00,6.363398640343399048e+08,9.781557312566973269e+05
4.474474906921386719e+00,6.631405654672775269e+08,1.008057935540754348e+06
4.494494915008544922e+00,6.908928811452445984e+08,1.038686227399198571e+06
4.514514923095703125e+00,7.196235367658462524e+08,1.070052924708746141e+06
4.534534931182861328e+00,7.493597605611305237e+08,1.102170422431534156e+06
4.554554939270019531e+00,7.801292849225082397e+08,1.135051189819233492e+06
4.574574947357177734e+00,8.119603477675552368e+08,1.168707767528313445e+06
4.594594955444335938e+00,8.448816936411209106e+08,1.203152764646122465e+06
4.614614963531494141e+00,8.789225745433616638e+08,1.238398855627499986e+06
4.634634971618652344e+00,9.141127504772262573e+08,1.274458777141671395e+06
4.654654979705810547e+00,9.504824897080764771e+08,1.311345324829224963e+06
4.674674987792968750e+00,9.880625687280120850e+08,1.349071349969021976e+06
4.694694995880126953e+00,1.026884271917831421e+09,1.387649756054922007e+06
4.714715003967285156e+00,1.066979390899261475e+09,1.427093495282267220e+06
4.734735012054443359e+00,1.108380223570381165e+09,1.467415564944122918e+06
4.754755020141601562e+00,1.151119572817367554e+09,1.508629003737285733e+06
4.774775028228759766e+00,1.195230744895412445e+09,1.550746887978177983e+06
4.794795036315917969e+00,1.240747547472133636e+09,1.593782327728745295e+06
4.814815044403076172e+00,1.287704287326694489e+09,1.637748462832553778e+06
4.834835052490234375e+00,1.336135767698017120e+09,1.682658458861334948e+06
4.854855060577392578e+00,1.386077285275672913e+09,1.728525502972273389e+06
4.874875068664550781e+00,1.437564626826972961e+09,1.775362799676382216e+06
4.894895076751708984e+00,1.490634065454162598e+09,1.823183566518386593e+06
4.914915084838867188e+00,1.545322356475635529e+09,1.872001029668570962e+06
4.934935092926025391e+00,1.601666732925128937e+09,1.921828419427111512e+06
4.954955101013183594e+00,1.659704900663341522e+09,1.972678965641473187e+06
4.974975109100341797e+00,1.719475033096286774e+09,2.024565893037508940e+06
4.994995117187500000e+00,1.781015765494956970e+09,2.077502416464957176e+06
5.015015125274658203e+00,1.844366188911163330e+09,2.131501736058088951e+06
5.035035133361816406e+00,1.909565843684474945e+09,2.186577032312329859e+06
5.055055141448974609e+00,1.976654712535518646e+09,2.242741461077719927e+06
5.075075149536132812e+00,2.045673213240890503e+09,2.300008148470165208e+06
5.095095157623291016e+00,2.116662190885463715e+09,2.358390185701463372e+06
5.115115165710449219e+00,2.189662909687808990e+09,2.417900623829191085e+06
5.135135173797607422e+00,2.264717044394840240e+09,2.478552468427553773e+06
5.155155181884765625e+00,2.341866671242027283e+09,2.540358674180386588e+06
5.175175189971923828e+00,2.421154258475639343e+09,2.603332139397604391e+06
5.195195198059082031e+00,2.502622656434001923e+09,2.667485700456337538e+06
5.215215206146240234e+00,2.586315087184635162e+09,2.732832126168218441e+06
5.235235214233398438e+00,2.672275133714836121e+09,2.799384112074203789e+06
5.255255222320556641e+00,2.760546728673133850e+09,2.867154274668476544e+06
5.275275230407714844e+00,2.851174142659721375e+09,2.936155145552986767e+06
5.295295238494873047e+00,2.944201972063858032e+09,3.006399165524282493e+06
5.315315723419189453e+00,3.039677429909851074e+09,3.077900396621346008e+06
5.335335731506347656e+00,3.137641178793060303e+09,3.150667674314002506e+06
5.355355739593505859e+00,3.238140959634296417e+09,3.224714818827191833e+06
5.375375747680664062e+00,3.341222541255348206e+09,3.300053847308167722e+06
5.395395755767822266e+00,3.446931950618343353e+09,3.376696655579090584e+06
5.415415763854980469e+00,3.555315457924854279e+09,3.454655011855703779e+06
5.435435771942138672e+00,3.666419561258258820e+09,3.533940550411605276e+06
5.455455780029296875e+00,3.780290970769973755e+09,3.614564765190291684e+06
5.475475788116455078e+00,3.896976592410617828e+09,3.696539003367203753e+06
5.495495796203613281e+00,4.016523511207687378e+09,3.779874458864037879e+06
5.515515804290771484e+00,4.138978974091312408e+09,3.864582165817736648e+06
5.535535812377929688e+00,4.264390372270561218e+09,3.950672992006505374e+06
5.555555820465087891e+00,4.392805223162498474e+09,4.038157632235398050e+06
5.575575828552246094e+00,4.524271151876998901e+09,4.127046601683985442e+06
5.595595836639404297e+00,4.658835872260643005e+09,4.217350229218723252e+06
5.615615844726562500e+00,4.796547167503211975e+09,4.309078650672686286e+06
5.635635852813720703e+00,4.937452870310813904e+09,4.402241802095392719e+06
5.655655860900878906e+00,5.081600842649948120e+09,4.496849412975529209e+06
5.675675868988037109e+00,5.229038955067497253e+09,4.592910999439380132e+06
5.695695877075195312e+00,5.379815065591430664e+09,4.690435857427930459e+06
5.715715885162353516e+00,5.533976998218116760e+09,4.789433055855547078e+06
5.735735893249511719e+00,5.691572520991798401e+09,4.889911429753291421e+06
5.755755901336669922e+00,5.852649323682998657e+09,4.991879573399937712e+06
5.775775909423828125e+00,6.017254995071998596e+09,5.095345833443823270e+06
5.795795917510986328e+00,6.185436999844917297e+09,5.200318302018702030e+06
5.815815925598144531e+00,6.357242655109687805e+09,5.306804809856871143e+06
5.835835933685302734e+00,6.532719106539863586e+09,5.414812919402819127e+06
5.855855941772460938e+00,6.711913304154342651e+09,5.524349917930759490e+06
5.875875949859619141e+00,6.894871977742004395e+09,5.635422810669435188e+06
5.895895957946777344e+00,7.081641611939903259e+09,5.748038313937602565e+06
5.915915966033935547e+00,7.272268420974800110e+09,5.862202848293707706e+06
5.935935974121093750e+00,7.466798323077613831e+09,5.977922531703252345e+06
5.955955982208251953e+00,7.665276914581108093e+09,6.095203172727425583e+06
5.975975990295410156e+00,7.867749443711372375e+09,6.214050263736611232e+06
5.995995998382568359e+00,8.074260784084091187e+09,6.334468974152401090e+06
6.016016006469726562e+00,8.284855407916923523e+09,6.456464143721831962e+06
6.036036014556884766e+00,8.499577358969650269e+09,6.580040275827504694e+06
6.056056022644042969e+00,8.718470225224372864e+09,6.705201530837437138e+06
6.076076030731201172e+00,8.941577111317962646e+09,6.831951719498317689e+06
6.096096038818359375e+00,9.168940610739845276e+09,6.960294296376088634e+06
6.116116046905517578e+00,9.400602777808006287e+09,7.090232353347633965e+06
6.136136054992675781e+00,9.636605099437072754e+09,7.221768613147451542e+06
6.156156539916992188e+00,9.876994244666481018e+09,7.354908613107623532e+06
6.176176548004150391e+00,1.012179903001782227e+10,7.489647976477853954e+06
6.196196556091308594e+00,1.037106474204130554e+10,7.625991432432394475e+06
6.216216564178466797e+00,1.062483031203217316e+10,7.763940163830516860e+06
6.236236572265625000e+00,1.088313396009754944e+10,7.903494953084541485e+06
6.256256580352783203e+00,1.114601316597894287e+10,8.044656176119074225e+06
6.276276588439941406e+00,1.141350463977064514e+10,8.187423796412914991e+06
6.296296596527099609e+00,1.168564429255027008e+10,8.331797359127651900e+06
6.316316604614257812e+00,1.196246720693770599e+10,8.477775985326960683e+06
6.336336612701416016e+00,1.224400760759924316e+10,8.625358366290599108e+06
6.356356620788574219e+00,1.253029883171374512e+10,8.774542757927162573e+06
6.376376628875732422e+00,1.282137329941824341e+10,8.925326975289579481e+06
6.396396636962890625e+00,1.311726248425028992e+10,9.077708387197420001e+06
6.416416645050048828e+00,1.341799688360470581e+10,9.231683910969927907e+06
6.436436653137207031e+00,1.372360598922296906e+10,9.387250007273901254e+06
6.456456661224365234e+00,1.403411825773301697e+10,9.544402675090337172e+06
6.476476669311523438e+00,1.434956108125829315e+10,9.703137446803823113e+06
6.496496677398681641e+00,1.466996075811399841e+10,9.863449383418660611e+06
6.516516685485839844e+00,1.499534246361002350e+10,1.002533306990566477e+07
6.536536693572998047e+00,1.532573022097894287e+10,1.018878261068353802e+07
6.556556701660156250e+00,1.566114687244835663e+10,1.035379162523873150e+07
6.576576709747314453e+00,1.600161405047702789e+10,1.052035324388766848e+07
6.596596717834472656e+00,1.634715214917374420e+10,1.068846010368514806e+07
6.616616725921630859e+00,1.669778029591893005e+10,1.085810434448277019e+07
6.636636734008789062e+00,1.705351632320832825e+10,1.102927760514111817e+07
6.656656742095947266e+00,1.741437674073844910e+10,1.120197101989945024e+07
6.676676750183105469e+00,1.778037670775376892e+10,1.137617521490659937e+07
6.696696758270263672e+00,1.815153000567559052e+10,1.155188030491670966e+07
6.716716766357421875e+00,1.852784901103207397e+10,1.172907589015342481e+07
6.736736774444580078e+00,1.890934466871012115e+10,1.190775105334609188e+07
6.756756782531738281e+00,1.929602646554843903e+10,1.208789435694143176e+07
6.776776790618896484e+00,1.968790240429219055e+10,1.226949384049418569e+07
6.796796798706054688e+00,2.008497897792913818e+10,1.245253701824007742e+07
6.816816806793212891e+00,2.048726114442744446e+10,1.263701087685442716e+07
6.836836814880371094e+00,2.089475230189458466e+10,1.282290187339968607e+07
6.856856822967529297e+00,2.130745426417804718e+10,1.301019593346508220e+07
6.876876831054687500e+00,2.172536723692720032e+10,1.319887844950150326e+07
6.896896839141845703e+00,2.214848979413588715e+10,1.338893427935464494e+07
6.916916847229003906e+00,2.257681885518625641e+10,1.358034774499946833e+07
6.936936855316162109e+00,2.301034966241249084e+10,1.377310263147877902e+07
6.956956863403320312e+00,2.344907575920452118e+10,1.396718218604883179e+07
6.976976871490478516e+00,2.389298896867074585e+10,1.416256911753462814e+07
6.996996879577636719e+00,2.434207937287896729e+10,1.435924559589761309e+07
7.017017364501953125e+00,2.479634617359030151e+10,1.455719798173133098e+07
7.037037372589111328e+00,2.525575427166809082e+10,1.475639793700644746e+07
7.057057380676269531e+00,2.572029916554363251e+10,1.495683071430779994e+07
7.077077388763427734e+00,2.618996377771394348e+10,1.515847632814194448e+07
7.097097396850585938e+00,2.666472919517108917e+10,1.536131425526244566e+07
7.117117404937744141e+00,2.714457465250423431e+10,1.556532343556235917e+07
7.137137413024902344e+00,2.762947751570824432e+10,1.577048227319509722e+07
7.157157421112060547e+00,2.811941326671633911e+10,1.597676863792539388e+07
7.177177429199218750e+00,2.861435548867375183e+10,1.618415986671234854e+07
7.197197437286376953e+00,2.911427585196916199e+10,1.639263276552596688e+07
7.217217445373535156e+00,2.961914410104016876e+10,1.660216361139894649e+07
7.237237453460693359e+00,3.012892804196924591e+10,1.681272815471503511e+07
7.257257461547851562e+00,3.064359353088523102e+10,1.702430162173527479e+07
7.277277469635009766e+00,3.116310446318637848e+10,1.723685871736333147e+07
7.297297477722167969e+00,3.168742276359941101e+10,1.745037362815106660e+07
7.317317485809326172e+00,3.221650837708933258e+10,1.766482002554511279e+07
7.337337493896484375e+00,3.275031926063395691e+10,1.788017106937551498e+07
7.357357501983642578e+00,3.328881137587719727e+10,1.809639941158694774e+07
7.377377510070800781e+00,3.383193868267370605e+10,1.831347720021315664e+07
7.397397518157958984e+00,3.437965313353849792e+10,1.853137608359508961e+07
7.417417526245117188e+00,3.493190466901302338e+10,1.875006721484294534e+07
7.437437534332275391e+00,3.548864121396005249e+10,1.896952125654250383e+07
7.457457542419433594e+00,3.604980867479873657e+10,1.918970838570544869e+07
7.477477550506591797e+00,3.661535093769007874e+10,1.941059829896401241e+07
7.497497558593750000e+00,3.718520986768392944e+10,1.963216021800933033e+07
7.517517566680908203e+00,3.775932530883649445e+10,1.985436289527343959e+07
7.537537574768066406e+00,3.833763508530821228e+10,2.007717461985419691e+07
7.557557582855224609e+00,3.892007500345022583e+10,2.030056322368265316e+07
7.577577590942382812e+00,3.950657885488767242e+10,2.052449608793193847e+07
7.597597599029541016e+00,4.009707842060741425e+10,2.074894014966687933e+07
7.617617607116699219e+00,4.069150347605702209e+10,2.097386190873319283e+07
7.637637615203857422e+00,4.128978179726125336e+10,2.119922743488505110e+07
7.657657623291015625e+00,4.189183916796213531e+10,2.142500237514974549e+07
7.677677631378173828e+00,4.249759938778716278e+10,2.165115196142781526e+07
7.697697639465332031e+00,4.310698428145059967e+10,2.187764101832719147e+07
7.717717647552490234e+00,4.371991370899153137e+10,2.210443397122936696e+07
7.737737655639648438e+00,4.433630557705193329e+10,2.233149485458581895e+07
7.757757663726806641e+00,4.495607585119721985e+10,2.255878732044257969e+07
7.777777671813964844e+00,4.557913856928135681e+10,2.278627464719066769e+07
7.797797679901123047e+00,4.620540585585745239e+10,2.301391974854011834e+07
7.817817687988281250e+00,4.683478793763519287e+10,2.324168518271505833e+07
7.837837696075439453e+00,4.746719315998389435e+10,2.346953316186719388e+07
7.857857704162597656e+00,4.810252800448136902e+10,2.369742556170492247e+07
7.877878189086914062e+00,4.874071234042399597e+10,2.392532935918929800e+07
7.897898197174072266e+00,4.938161857681309509e+10,2.415319492992346361e+07
7.917918205261230469e+00,5.002516288609257507e+10,2.438098862833725661e+07
7.937938213348388672e+00,5.067124449096593475e+10,2.460867108485697210e+07
7.957958221435546875e+00,5.131976085369827271e+10,2.483620264473833889e+07
7.977978229522705078e+00,5.197060769988412476e+10,2.506354337892288342e+07
7.997998237609863281e+00,5.262367904323622131e+10,2.529065309508655965e+07
8.018017768859863281e+00,5.327885158175375366e+10,2.551748594959157705e+07
8.038038253784179688e+00,5.393606287271181488e+10,2.574401745533295721e+07
8.058057785034179688e+00,5.459513934414498901e+10,2.597018511802315339e+07
8.078078269958496094e+00,5.525603121986945343e+10,2.619596935314889252e+07
8.098097801208496094e+00,5.591856140185652161e+10,2.642130731511808932e+07
8.118118286132812500e+00,5.658267732790505219e+10,2.664617894190895185e+07
8.138137817382812500e+00,5.724819854044281769e+10,2.687052110083135962e+07
8.158158302307128906e+00,5.791506977405438995e+10,2.709431328563612327e+07
8.178177833557128906e+00,5.858310738696405792e+10,2.731749214216194674e+07
8.198198318481445312e+00,5.925225349977310181e+10,2.754003675431933999e+07
8.218217849731445312e+00,5.992232147042536926e+10,2.776188361342548579e+07
8.238238334655761719e+00,6.059325090105091858e+10,2.798301142898237705e+07
8.258257865905761719e+00,6.126485234155754852e+10,2.820335660595630854e+07
8.278278350830078125e+00,6.193706297723162079e+10,2.842289751585265994e+07
8.298298835754394531e+00,6.260972280097711945e+10,2.864158094244076684e+07
8.318318367004394531e+00,6.328267053654058838e+10,2.885935376894993708e+07
8.338338851928710938e+00,6.395583994739015961e+10,2.907619393013669550e+07
8.358358383178710938e+00,6.462903545635771179e+10,2.929203792038691416e+07
8.378378868103027344e+00,6.530218868964577484e+10,2.950686343132789433e+07
8.398398399353027344e+00,6.597510199611097717e+10,2.972060711764801666e+07
8.418418884277343750e+00,6.664770498616196442e+10,2.993324646713635325e+07
8.438438415527343750e+00,6.731979816050967407e+10,3.014471836708765104e+07
8.458458900451660156e+00,6.799130924039421082e+10,3.035500014139752835e+07
8.478478431701660156e+00,6.866203711068409729e+10,3.056402898286659643e+07
8.498498916625976562e+00,6.933190773497032166e+10,3.077178209201599658e+07
8.518518447875976562e+00,7.000071862065162659e+10,3.097819704052358493e+07
8.538538932800292969e+00,7.066839410980920410e+10,3.118325094654751569e+07
8.558558464050292969e+00,7.133473057638984680e+10,3.138688183435991406e+07
8.578578948974609375e+00,7.199965088143498230e+10,3.158906678117619455e+07
8.598598480224609375e+00,7.266295051466142273e+10,3.178974433779706061e+07
8.618618965148925781e+00,7.332455100056867981e+10,3.198889158223874494e+07
8.638638496398925781e+00,7.398424719861050415e+10,3.218644766585180908e+07
8.658658981323242188e+00,7.464195944495471191e+10,3.238238970943311974e+07
8.678678512573242188e+00,7.529748222702944946e+10,3.257665753885944188e+07
8.698698997497558594e+00,7.595073484426507568e+10,3.276922835983610526e+07
8.718718528747558594e+00,7.660151167408328247e+10,3.296004274656431377e+07
8.738739013671875000e+00,7.724973113381594849e+10,3.314907803184400499e+07
8.758758544921875000e+00,7.789518775617593384e+10,3.333627561168694869e+07
8.778779029846191406e+00,7.853779923373143005e+10,3.352161298814196512e+07
8.798798561096191406e+00,7.917736052254785156e+10,3.370503245207040757e+07
8.818819046020507812e+00,7.981378875010043335e+10,3.388651171680127084e+07
8.838838577270507812e+00,8.044687956610697937e+10,3.406599404050245881e+07
8.858859062194824219e+00,8.107654969458984375e+10,3.424345738960005343e+07
8.878878593444824219e+00,8.170259575092137146e+10,3.441884606130813062e+07
8.898899078369140625e+00,8.232493421890576172e+10,3.459213831666078418e+07
8.918918609619140625e+00,8.294336295273168945e+10,3.476327956280589104e+07
8.938939094543457031e+00,8.355779836043338013e+10,3.493224839649891108e+07
8.958958625793457031e+00,8.416803980878688049e+10,3.509899140472288430e+07
8.978979110717773438e+00,8.477400379533239746e+10,3.526348756057928503e+07
8.998998641967773438e+00,8.537549147325831604e+10,3.542568469966831803e+07
9.019019126892089844e+00,8.597241959532427979e+10,3.558556221148263663e+07
9.039038658142089844e+00,8.656459137445095825e+10,3.574306924777035415e+07
9.059059143066406250e+00,8.715192398437539673e+10,3.589818565379138291e+07
9.079078674316406250e+00,8.773422297000408936e+10,3.605086196359097958e+07
9.099099159240722656e+00,8.831140609145927429e+10,3.620107851681430638e+07
9.119118690490722656e+00,8.888328149625816345e+10,3.634878729444343597e+07
9.139139175415039062e+00,8.944976769557034302e+10,3.649396916828125715e+07
9.159159660339355469e+00,9.001070229368637085e+10,3.663658436107341945e+07
9.179179191589355469e+00,9.056592495916279602e+10,3.677659411815366149e+07
9.199199676513671875e+00,9.111535563589187622e+10,3.691398017833159864e+07
9.219219207763671875e+00,9.165881014619754028e+10,3.704869841171320528e+07
9.239239692687988281e+00,9.219620959082736206e+10,3.718073117943916470e+07
9.259259223937988281e+00,9.272737332100357056e+10,3.731003601110993326e+07
9.279279708862304688e+00,9.325222375328540039e+10,3.743659592434624583e+07
9.299299240112304688e+00,9.377058402419119263e+10,3.756037016457191110e+07
9.319319725036621094e+00,9.428237802254641724e+10,3.768134243882019818e+07
9.339339256286621094e+00,9.478743292189819336e+10,3.779947376250208169e+07
9.359359741210937500e+00,9.528567423691268921e+10,3.791474856370322406e+07
9.379379272460937500e+00,9.577693342470310974e+10,3.802712967971286178e+07
9.399399757385253906e+00,9.626113777609970093e+10,3.813660228994321078e+07
9.419419288635253906e+00,9.673812327260426331e+10,3.824313110307681561e+07
9.439439773559570312e+00,9.720781912791920471e+10,3.834670207869047672e+07
9.459459304809570312e+00,9.767006608253573608e+10,3.844728184390037507e+07
9.479479789733886719e+00,9.812479541576681519e+10,3.854485716578295827e+07
9.499499320983886719e+00,9.857185285497746277e+10,3.863939663435959071e+07
9.519519805908203125e+00,9.901117188351567078e+10,3.873088784997475892e+07
9.539539337158203125e+00,9.944260343630860901e+10,3.881930140736896545e+07
9.559559822082519531e+00,9.986608333451632690e+10,3.890462576429651678e+07
9.579579353332519531e+00,1.002814679336572418e+11,3.898683355928982794e+07
9.599599838256835938e+00,1.006886955215111694e+11,3.906591412997195125e+07
9.619619369506835938e+00,1.010876280791113434e+11,3.914184219492075592e+07
9.639639854431152344e+00,1.014782064843874664e+11,3.921460799235174805e+07
9.659659385681152344e+00,1.018602985402773590e+11,3.928418835425025970e+07
9.679679870605468750e+00,1.022338478328186035e+11,3.935057443836463988e+07
9.699699401855468750e+00,1.025987281743016052e+11,3.941374522049167752e+07
9.719719886779785156e+00,1.029548859709775085e+11,3.947369279502554238e+07
9.739739418029785156e+00,1.033022012226076355e+11,3.953039830896027386e+07
9.759759902954101562e+00,1.036406232616454315e+11,3.958385480858179927e+07
9.779779434204101562e+00,1.039700384437465363e+11,3.963404563639490306e+07
9.799799919128417969e+00,1.042903991271903534e+11,3.968096480392099172e+07
9.819819450378417969e+00,1.046015981819113159e+11,3.972459787036913633e+07
9.839839935302734375e+00,1.049035910850420990e+11,3.976493982390706986e+07
9.859859466552734375e+00,1.051962773688223877e+11,3.980197845848075300e+07
9.879879951477050781e+00,1.054796157154552917e+11,3.983570974835620821e+07
9.899899482727050781e+00,1.057535124568587341e+11,3.986612373705336452e+07
9.919919967651367188e+00,1.060179295595177612e+11,3.989321739240848273e+07
9.939939498901367188e+00,1.062727802814778442e+11,3.991698301912922412e+07
9.959959983825683594e+00,1.065180299455350952e+11,3.993741858409745246e+07
9.979979515075683594e+00,1.067535988511439209e+11,3.995451866157827526e+07
1.000000000000000000e+01,1.069794557421004639e+11,3.996828222096625715e+07
